ind,Pearson,PvalPearson,Spearman,PvalSpearman,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
7715,-0.147014059,0,-0.1027469,0,0,0,0,0
7716,-0.04111399,0.0021713,-0.0172725,0.1979169,0,0,0,0
7717,0.191740133,0,0.2086787,0,0,0,0,0
7718,0.198337515,0,0.2144034,0,0,0,0,0
7719,-0.300178352,0,-0.2758072,0,0,1,0,0
7720,-0.157556008,0,-0.1167315,0,0,0,0,0
7721,0.296608619,0,0.2786229,0,0,0,0,0
7722,-0.131745905,0,-0.1168341,0,0,0,0,0
7723,-0.01974443,0.1410752,-0.0312231,0.0199233,0,0,0,0
7724,-0.19797577,0,-0.180183,0,0,0,0,0
7725,-0.15140231,0,-0.1580566,0,0,0,0,0
7726,-0.263907451,0,-0.2303693,0,0,0,0,0
7727,-0.142926278,0,-0.136994,0,0,0,0,0
7728,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
7729,-0.01487481,0.2675343,-0.01583,0.2380134,0,0,0,0
7730,-0.056950044,0.0000215,-0.0506042,0.0001605,0,0,0,0
7731,-0.049150627,0.0002467,-0.0433168,0.0012373,0,0,0,0
7732,-0.029408067,0.0283498,-0.0295663,0.0275094,0,0,0,0
7733,-0.032742969,0.0146402,-0.0261322,0.0514029,0,0,0,0
7734,-0.13655564,0,-0.122951,0,0,0,0,0
7735,-0.059589833,0.0000088,-0.0498209,0.0002026,0,0,0,0
7736,-0.224997138,0,-0.1697022,0,0,0,0,0
7737,-0.005357175,0.6896714,0.0241301,0.0720491,0,0,0,0
7738,-0.144654283,0,-0.118934,0,0,0,0,0
7739,-0.035011296,0.0090443,-0.0284494,0.0339292,0,0,0,0
7740,0.364577869,0,0.3084258,0,1,0,1,0
7741,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
7742,0.023026063,0.0860742,0.031905,0.0173761,0,0,0,0
7743,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
7744,0.206256799,0,0.1799398,0,0,0,0,0
7745,-0.081281728,0,0.0246827,0.0657666,0,0,0,0
7746,-0.117028743,0,-0.0908584,0,0,0,0,0
7747,-0.304681438,0,-0.3145538,0,0,1,0,1
7748,-0.020664922,0.1234558,-0.0403606,0.0026167,0,0,0,0
7749,-0.29006045,0,-0.2915902,0,0,0,0,0
7750,0.270626674,0,0.2976034,0,0,0,0,0
7751,0.272368771,0,0.2937027,0,0,0,0,0
7752,0.056591121,0.0000243,0.0664231,0.0000007,0,0,0,0
7753,-0.232649634,0,-0.2066492,0,0,0,0,0
7754,0.019302709,0.1501885,0.0307043,0.022074,0,0,0,0
7755,0.400990258,0,0.3257547,0,1,0,1,0
7756,-0.09450961,0,-0.080288,0,0,0,0,0
7757,-0.223147347,0,-0.2209595,0,0,0,0,0
7758,0.042361392,0.001584,0.0505551,0.0001629,0,0,0,0
7759,-0.112630657,0,-0.1111157,0,0,0,0,0
7760,-0.13208777,0,-0.1480898,0,0,0,0,0
7761,0.524501407,0,0.5160993,0,1,0,1,0
7762,0.369887826,0,0.3151471,0,1,0,1,0
7763,0.288140923,0,0.2785697,0,0,0,0,0
7764,-0.032231211,0.0162619,-0.0230948,0.0851406,0,0,0,0
7765,-0.005213219,0.6975935,-0.0106407,0.427702,0,0,0,0
7766,-0.339683423,0,-0.2838217,0,0,1,0,0
7767,0.377435995,0,0.2873521,0,1,0,0,0
7768,-0.07946344,0,-0.0311628,0.0201636,0,0,0,0
7769,0.534948315,0,0.4707958,0,1,0,1,0
7770,-0.289479593,0,-0.2477609,0,0,0,0,0
7771,-0.388058946,0,-0.3243645,0,0,1,0,1
7772,-0.069748281,0.0000002,-0.0534486,0.000067,0,0,0,0
7773,0.392095368,0,0.3280365,0,1,0,1,0
7774,-0.049721492,0.0002087,-0.0419947,0.0017394,0,0,0,0
7775,-0.228214524,0,-0.2015355,0,0,0,0,0
7776,-0.100022321,0,-0.0860294,0,0,0,0,0
7777,-0.219633602,0,-0.1784545,0,0,0,0,0
7778,-0.093603684,0,-0.076747,0,0,0,0,0
7779,-0.028430926,0.0340454,-0.0263321,0.0496453,0,0,0,0
7780,0.248594739,0,0.2164528,0,0,0,0,0
7781,-0.160568816,0,-0.1329916,0,0,0,0,0
7782,-0.274131143,0,-0.2498817,0,0,0,0,0
7783,-0.297888951,0,-0.2993351,0,0,0,0,0
7784,0.449989954,0,0.3907936,0,1,0,1,0
7785,-0.12520666,0,-0.0879414,0,0,0,0,0
7786,-0.067342639,0.0000005,-0.0567611,0.0000229,0,0,0,0
7787,0.01305279,0.3305861,0.0139319,0.2990527,0,0,0,0
7788,-0.00213383,0.8736329,0.0197008,0.1419556,0,0,0,0
7789,0.11221191,0,0.1349036,0,0,0,0,0
7790,-0.214801204,0,-0.1841474,0,0,0,0,0
7791,-0.052644437,0.0000862,-0.0610365,0.0000053,0,0,0,0
7792,-0.103338515,0,-0.0908198,0,0,0,0,0
7793,0.231432903,0,0.17673,0,0,0,0,0
7794,-0.153624662,0,-0.1362295,0,0,0,0,0
7795,-0.098146951,0,-0.0859284,0,0,0,0,0
7796,-0.3083393,0,-0.2519661,0,0,1,0,0
7797,-0.386716168,0,-0.3215795,0,0,1,0,1
7798,-0.467169496,0,-0.3854243,0,0,1,0,1
7799,0.473950391,0,0.4025081,0,1,0,1,0
7800,-0.101654317,0,-0.0838657,0,0,0,0,0
7801,-0.115321105,0,-0.1017389,0,0,0,0,0
7802,-0.012295634,0.3594086,0.0018247,0.8918193,0,0,0,0
7803,0.337403332,0,0.286519,0,1,0,0,0
7804,0.367361679,0,0.3069167,0,1,0,1,0
7805,0.069914142,0.0000002,0.0811219,0,0,0,0,0
7806,-0.435565874,0,-0.3855827,0,0,1,0,1
7807,0.115821689,0,0.1390799,0,0,0,0,0
7808,0.020677305,0.123231,0.0207637,0.1216713,0,0,0,0
7809,-0.012946001,0.3345581,-0.0202151,0.1318392,0,0,0,0
7810,0.023122671,0.0847649,0.0860218,0,0,0,0,0
7811,0.262277063,0,0.2174751,0,0,0,0,0
7812,0.387952763,0,0.3231914,0,1,0,1,0
7813,0.064992317,0.0000012,0.0748363,0,0,0,0,0
7814,0.16864648,0,0.1878588,0,0,0,0,0
7815,0.212199653,0,0.2231091,0,0,0,0,0
7816,0.36335179,0,0.299235,0,1,0,0,0
7817,0.402602735,0,0.3529191,0,1,0,1,0
7818,-0.101730673,0,-0.0850443,0,0,0,0,0
7819,-0.009149885,0.4952371,-0.0132356,0.323857,0,0,0,0
7820,-0.012423724,0.3544248,-0.0106976,0.4252351,0,0,0,0
7821,-0.067545328,0.0000005,-0.0597086,0.0000084,0,0,0,0
7822,-0.455137383,0,-0.3750666,0,0,1,0,1
7823,0.062460806,0.0000032,0.0712317,0.0000001,0,0,0,0
7824,-0.086970308,0,-0.0733047,0,0,0,0,0
7825,0.193651697,0,0.2057368,0,0,0,0,0
7826,-0.280644462,0,-0.232686,0,0,0,0,0
7827,-0.32200888,0,-0.3172546,0,0,1,0,1
7828,-0.218744726,0,-0.1709323,0,0,0,0,0
7829,0.04340917,0.0012078,0.0546822,0.0000453,0,0,0,0
7830,-0.039113405,0.0035405,-0.035488,0.0081465,0,0,0,0
7831,-0.054178904,0.0000532,-0.0827401,0,0,0,0,0
7832,-0.189071623,0,-0.1723399,0,0,0,0,0
7833,-0.16719357,0,-0.1347231,0,0,0,0,0
7834,0.422641015,0,0.4228718,0,1,0,1,0
7835,-0.013701005,0.3071334,-0.0104235,0.437195,0,0,0,0
7836,0.122671721,0,0.1480663,0,0,0,0,0
7837,-0.056019883,0.0000293,-0.0355435,0.0080472,0,0,0,0
7838,-0.254556078,0,-0.2487626,0,0,0,0,0
7839,0.297703004,0,0.3019334,0,0,0,1,0
7840,-0.216779515,0,-0.197403,0,0,0,0,0
7841,-0.228538264,0,-0.2131648,0,0,0,0,0
7842,0.01424773,0.2882304,0.1099538,0,0,0,0,0
7843,-0.30816114,0,-0.2565761,0,0,1,0,0
7844,-0.101220397,0,-0.0869053,0,0,0,0,0
7845,0.272333893,0,0.2769168,0,0,0,0,0
7846,-0.063263699,0.0000024,-0.0332385,0.0132075,0,0,0,0
7847,-0.147463755,0,-0.1289749,0,0,0,0,0
7848,-0.439901314,0,-0.3769111,0,0,1,0,1
7849,-0.330805014,0,-0.3268217,0,0,1,0,1
7850,-0.08615941,0,-0.0699848,0.0000002,0,0,0,0
7851,-0.28783599,0,-0.2102939,0,0,0,0,0
7852,-0.067969972,0.0000004,-0.0594381,0.0000092,0,0,0,0
7853,-0.046393723,0.0005405,-0.072759,0.0000001,0,0,0,0
7854,-0.104873239,0,-0.0955506,0,0,0,0,0
7855,-0.613853058,0,-0.5008058,0,0,1,0,1
7856,0.353710475,0,0.3066033,0,1,0,1,0
7857,-0.155088394,0,-0.1369221,0,0,0,0,0
7858,0.341308656,0,0.3341187,0,1,0,1,0
7859,0.494382696,0,0.4462779,0,1,0,1,0
7860,0.014781563,0.2705454,0.0301346,0.0246656,0,0,0,0
7861,0.136228683,0,0.192961,0,0,0,0,0
7862,-0.105209109,0,-0.1405461,0,0,0,0,0
7863,0.023571259,0.0788951,0.0093588,0.485441,0,0,0,0
7864,-0.110769268,0,-0.106111,0,0,0,0,0
7865,-0.349045334,0,-0.3211407,0,0,1,0,1
7866,-0.081926285,0,-0.0668341,0.0000006,0,0,0,0
7867,-0.316006498,0,-0.3075183,0,0,1,0,1
7868,-0.102895979,0,-0.105673,0,0,0,0,0
7869,-0.198584535,0,-0.172902,0,0,0,0,0
7870,0.389605109,0,0.3548993,0,1,0,1,0
7871,-0.148715445,0,-0.1075335,0,0,0,0,0
7872,-0.166286494,0,-0.2270845,0,0,0,0,0
7873,-0.170231938,0,-0.1765458,0,0,0,0,0
7874,0.047087649,0.0004454,0.0555352,0.0000344,0,0,0,0
7875,-0.004522935,0.7360267,-0.0089864,0.5029728,0,0,0,0
7876,-0.024302054,0.0700439,-0.0053889,0.6879318,0,0,0,0
7877,-0.072431976,0.0000001,-0.0320522,0.0168652,0,0,0,0
7878,-0.058831278,0.0000114,-0.0323527,0.0158632,0,0,0,0
7879,0.356814152,0,0.3003564,0,1,0,1,0
7880,0.010425648,0.4371003,0.0529948,0.0000773,0,0,0,0
7881,0.406614491,0,0.3560922,0,1,0,1,0
7882,-0.120594886,0,-0.0567538,0.000023,0,0,0,0
7883,-0.420957102,0,-0.3443174,0,0,1,0,1
7884,-0.046299267,0.0005548,-0.0296228,0.0272148,0,0,0,0
7885,-0.564489669,0,-0.5084558,0,0,1,0,1
7886,-0.025988919,0.0526944,-0.0044169,0.7419927,0,0,0,0
7887,0.355769201,0,0.3481114,0,1,0,1,0
7888,0.002891372,0.8293701,-0.0149132,0.2663006,0,0,0,0
7889,-0.076631054,0,-0.0531619,0.0000733,0,0,0,0
7890,-0.55154944,0,-0.4956463,0,0,1,0,1
7891,-0.04949867,0.0002228,-0.0621207,0.0000036,0,0,0,0
7892,0.175058973,0,0.1931804,0,0,0,0,0
7893,0.156644506,0,0.1674905,0,0,0,0,0
7894,-0.35394072,0,-0.3384586,0,0,1,0,1
7895,0.058592261,0.0000124,0.0407262,0.0023911,0,0,0,0
7896,-0.00320981,0.8109159,-0.0038547,0.773871,0,0,0,0
7897,-0.009997389,0.4561651,-0.0132539,0.3231906,0,0,0,0
7898,0.364057582,0,0.3141794,0,1,0,1,0
7899,0.004475842,0.7386742,-0.0172913,0.1974292,0,0,0,0
7900,-0.052873677,0.0000802,-0.0441122,0.0010036,0,0,0,0
7901,0.240367966,0,0.2495438,0,0,0,0,0
7902,-0.036896127,0.0059414,-0.0430724,0.0013186,0,0,0,0
7903,0.413094684,0,0.3684079,0,1,0,1,0
7904,-0.061423206,0.0000046,-0.0521399,0.0001007,0,0,0,0
7905,-0.011568051,0.3885466,-0.0075541,0.5733954,0,0,0,0
7906,-0.000168585,0.9899744,-0.0055495,0.6791404,0,0,0,0
7907,-0.046431449,0.0005349,-0.039984,0.0028692,0,0,0,0
7908,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
7909,-0.115681851,0,-0.1016903,0,0,0,0,0
7910,-0.291188717,0,-0.2932878,0,0,0,0,0
7911,-0.024555397,0.0671725,-0.0270199,0.0439774,0,0,0,0
7912,0.392588447,0,0.3240227,0,1,0,1,0
7913,-0.103923712,0,-0.0865379,0,0,0,0,0
7914,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
7915,0.077378649,0,0.0851348,0,0,0,0,0
7916,0.16991527,0,0.1797753,0,0,0,0,0
7917,-0.045410048,0.0007082,-0.0727459,0.0000001,0,0,0,0
7918,0.004322319,0.7473265,0.0051092,0.7033385,0,0,0,0
7919,0.025328984,0.0589985,0.0267633,0.0460247,0,0,0,0
7920,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
7921,-0.009997389,0.4561651,-0.0132539,0.3231906,0,0,0,0
7922,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
7923,-0.024009425,0.0734851,-0.0244315,0.0685639,0,0,0,0
7924,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
7925,0.002732937,0.8385876,0.0032305,0.8097223,0,0,0,0
7926,-0.027013322,0.0440293,-0.0315258,0.018755,0,0,0,0
7927,-0.022129063,0.0990255,-0.019913,0.1377125,0,0,0,0
7928,-0.015047458,0.2620201,-0.0143533,0.2846727,0,0,0,0
7929,0.009241896,0.4909104,0.0113627,0.3970223,0,0,0,0
7930,0.018739418,0.1624528,0.0195582,0.1448634,0,0,0,0
7931,-0.389061314,0,-0.3922945,0,0,1,0,1
7932,-0.112020561,0,-0.0948385,0,0,0,0,0
7933,0.079325616,0,0.0885463,0,0,0,0,0
7934,-0.174245996,0,-0.1453156,0,0,0,0,0
7935,-0.286358883,0,-0.2947532,0,0,0,0,0
7936,0.161689646,0,0.1723107,0,0,0,0,0
7937,-0.177519469,0,-0.1471214,0,0,0,0,0
7938,-0.059620004,0.0000087,-0.0516643,0.0001165,0,0,0,0
7939,-0.183313631,0,-0.1062297,0,0,0,0,0
7940,0.000930122,0.9447295,0.0119993,0.3711082,0,0,0,0
7941,-0.094366938,0,-0.0726823,0.0000001,0,0,0,0
7942,-0.090957618,0,-0.0755302,0,0,0,0,0
7943,0.176127596,0,0.1952373,0,0,0,0,0
7944,-0.056068703,0.0000288,-0.0466639,0.0005014,0,0,0,0
7945,-0.391063305,0,-0.3708628,0,0,1,0,1
7946,-0.163529611,0,-0.1455905,0,0,0,0,0
7947,-0.034603865,0.0098806,-0.0059564,0.6570691,0,0,0,0
7948,-0.208537339,0,-0.1710896,0,0,0,0,0
7949,0.586806696,0,0.5017537,0,1,0,1,0
7950,-0.045574538,0.0006771,-0.0378686,0.0047494,0,0,0,0
7951,-0.041459848,0.0019912,-0.0613424,0.0000047,0,0,0,0
7952,-0.137816171,0,-0.1035451,0,0,0,0,0
7953,-0.050695396,0.0001562,0.0323972,0.0157194,0,0,0,0
7954,0.371497694,0,0.3141644,0,1,0,1,0
7955,-0.03896677,0.0036667,-0.0469608,0.0004615,0,0,0,0
7956,-0.140374193,0,-0.102547,0,0,0,0,0
7957,0.300204003,0,0.2525957,0,1,0,0,0
7958,-0.151287578,0,-0.1278119,0,0,0,0,0
7959,-0.385549068,0,-0.3191068,0,0,1,0,1
7960,0.030234393,0.0241935,0.0473206,0.0004171,0,0,0,0
7961,-0.138671438,0,-0.1211026,0,0,0,0,0
7962,-0.004170735,0.755901,-0.0059791,0.6558432,0,0,0,0
7963,-0.023916877,0.0746018,-0.0192472,0.1513639,0,0,0,0
7964,-0.039234411,0.0034393,-0.0478524,0.0003587,0,0,0,0
7965,0.061244867,0.0000049,0.0802209,0,0,0,0,0
7966,-0.118311579,0,-0.1039429,0,0,0,0,0
7967,-0.014770424,0.2709067,-0.0151467,0.2588847,0,0,0,0
7968,-0.032205422,0.0163476,-0.0228713,0.0882049,0,0,0,0
7969,-0.1365414,0,-0.016535,0.2177543,0,0,0,0
7970,-0.222171254,0,-0.2054785,0,0,0,0,0
7971,-0.291722168,0,-0.2837015,0,0,0,0,0
7972,0.008081858,0.5469126,0.0039378,0.7691343,0,0,0,0
7973,-0.263011625,0,-0.2495953,0,0,0,0,0
7974,0.329388852,0,0.2867656,0,1,0,0,0
7975,-0.088274698,0,-0.0726537,0.0000001,0,0,0,0
7976,-0.340223644,0,-0.3339265,0,0,1,0,1
7977,0.47456238,0,0.4248285,0,1,0,1,0
7978,-0.088647439,0,-0.073269,0,0,0,0,0
7979,0.104186924,0,0.1445451,0,0,0,0,0
7980,-0.317601024,0,-0.3174912,0,0,1,0,1
7981,0.240042508,0,0.2494894,0,0,0,0,0
7982,0.06881827,0.0000003,0.0787717,0,0,0,0,0
7983,-0.087879121,0,-0.0609349,0.0000055,0,0,0,0
7984,-0.29604143,0,-0.2744035,0,0,0,0,0
7985,-0.274808521,0,-0.2681892,0,0,0,0,0
7986,-0.374312297,0,-0.3542123,0,0,1,0,1
7987,-0.439237519,0,-0.3673859,0,0,1,0,1
7988,-0.098367846,0,-0.0795953,0,0,0,0,0
7989,-0.036412021,0.00663,-0.0219233,0.1022055,0,0,0,0
7990,-0.349975887,0,-0.3430023,0,0,1,0,1
7991,0.173896913,0,0.1889168,0,0,0,0,0
7992,0.335239445,0,0.2845709,0,1,0,0,0
7993,-0.133223425,0,-0.1037773,0,0,0,0,0
7994,0.217009461,0,0.1564701,0,0,0,0,0
7995,0.050030644,0.0001904,0.0778261,0,0,0,0,0
7996,0.006202088,0.6438816,0.0082111,0.5405182,0,0,0,0
7997,-0.483592409,0,-0.400216,0,0,1,0,1
7998,0.418913502,0,0.3780264,0,1,0,1,0
7999,-0.099360406,0,-0.095994,0,0,0,0,0
8000,-0.449368955,0,-0.3773137,0,0,1,0,1
8001,-0.013688917,0.3075604,-0.016115,0.229669,0,0,0,0
8002,-0.096670961,0,-0.0857556,0,0,0,0,0
8003,0.223231734,0,0.2375309,0,0,0,0,0
8004,-0.020010996,0.1357848,-0.0315245,0.0187599,0,0,0,0
8005,-0.077774591,0,-0.0655539,0.000001,0,0,0,0
8006,0.033314631,0.0129988,-0.0378309,0.0047913,0,0,0,0
8007,-0.07969664,0,-0.0669836,0.0000006,0,0,0,0
8008,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
8009,-0.054527611,0.0000476,-0.0542888,0.0000513,0,0,0,0
8010,0.173704591,0,0.2122852,0,0,0,0,0
8011,0.161400671,0,0.2015208,0,0,0,0,0
8012,-0.120175165,0,-0.1031041,0,0,0,0,0
8013,-0.107343705,0,-0.0913778,0,0,0,0,0
8014,-0.220243185,0,-0.1162885,0,0,0,0,0
8015,0.182272013,0,0.1833578,0,0,0,0,0
8016,0.428729494,0,0.3354336,0,1,0,1,0
8017,0.085436097,0,0.1119958,0,0,0,0,0
8018,-0.023787322,0.0761882,-0.0099483,0.4583779,0,0,0,0
8019,0.352700198,0,0.2964691,0,1,0,0,0
8020,-0.314614915,0,-0.3057373,0,0,1,0,1
8021,-0.032107348,0.0166773,-0.0261297,0.0514253,0,0,0,0
8022,-0.320661985,0,-0.3175717,0,0,1,0,1
8023,-0.092162936,0,-0.071854,0.0000001,0,0,0,0
8024,0.507499275,0,0.4063595,0,1,0,1,0
8025,-0.048788044,0.0002741,-0.046861,0.0004746,0,0,0,0
8026,-0.184103222,0,-0.1427668,0,0,0,0,0
8027,-0.067839618,0.0000004,-0.0546351,0.000046,0,0,0,0
8028,-0.055674125,0.0000328,-0.0246899,0.0656883,0,0,0,0
8029,-0.181637861,0,-0.1068522,0,0,0,0,0
8030,-0.053438436,0.0000672,-0.0364803,0.0065287,0,0,0,0
8031,-0.203572111,0,-0.1773993,0,0,0,0,0
8032,0.012801758,0.3399718,0.0372175,0.0055206,0,0,0,0
8033,-0.021835895,0.1035806,-0.0351802,0.0087165,0,0,0,0
8034,-0.009185672,0.4935518,-0.0082617,0.5380276,0,0,0,0
8035,-0.387647139,0,-0.3398358,0,0,1,0,1
8036,-0.29650784,0,-0.2899719,0,0,0,0,0
8037,0.344461154,0,0.2944253,0,1,0,0,0
8038,-0.038997494,0.0036399,-0.0443787,0.0009349,0,0,0,0
8039,-0.36167209,0,-0.3254931,0,0,1,0,1
8040,-0.082956943,0,-0.0749908,0,0,0,0,0
8041,-0.015000334,0.2635174,-0.0144939,0.279979,0,0,0,0
8042,0.035397287,0.0083109,0.0493952,0.0002297,0,0,0,0
8043,-0.041759784,0.0018461,-0.0386265,0.0039754,0,0,0,0
8044,0.093586775,0,0.0863953,0,0,0,0,0
8045,0.378144633,0,0.3224232,0,1,0,1,0
8046,-0.182681837,0,-0.1878219,0,0,0,0,0
8047,0.011429682,0.3942464,0.0061277,0.6478616,0,0,0,0
8048,-0.170420872,0,-0.1358254,0,0,0,0,0
8049,-0.044647434,0.0008701,-0.0380817,0.004519,0,0,0,0
8050,0.250152259,0,0.1955858,0,0,0,0,0
8051,0.000131353,0.9921885,0.0048404,0.7182612,0,0,0,0
8052,-0.391975849,0,-0.3622702,0,0,1,0,1
8053,-0.057025931,0.000021,0.0003796,0.9774266,0,0,0,0
8054,0.132969411,0,0.1591278,0,0,0,0,0
8055,0.004560619,0.7339104,0.0038752,0.7727042,0,0,0,0
8056,-0.38454786,0,-0.3541244,0,0,1,0,1
8057,0.501709958,0,0.4474942,0,1,0,1,0
8058,0.499684378,0,0.4613397,0,1,0,1,0
8059,0.205679519,0,0.2144527,0,0,0,0,0
8060,-0.060867031,0.0000056,-0.0613464,0.0000047,0,0,0,0
8061,-0.123841024,0,-0.103495,0,0,0,0,0
8062,-0.508758023,0,-0.4493089,0,0,1,0,1
8063,0.034489923,0.0101265,0.0536193,0.0000635,0,0,0,0
8064,-0.085085714,0,-0.0702599,0.0000002,0,0,0,0
8065,-0.417636513,0,-0.3453787,0,0,1,0,1
8066,0.346596864,0,0.3031128,0,1,0,1,0
8067,0.344352966,0,0.3098918,0,1,0,1,0
8068,-0.018618333,0.1651852,-0.0128984,0.3363373,0,0,0,0
8069,0.41575349,0,0.3732078,0,1,0,1,0
8070,0.007636365,0.5692296,0.0205154,0.126195,0,0,0,0
8071,-0.308195799,0,-0.3093995,0,0,1,0,1
8072,-0.001556779,0.9076249,0.0155175,0.2474062,0,0,0,0
8073,-0.238832251,0,-0.1204834,0,0,0,0,0
8074,-0.243596275,0,-0.2412089,0,0,0,0,0
8075,0.020285634,0.1304957,0.0502344,0.0001792,0,0,0,0
8076,-0.051708149,0.0001149,-0.0556269,0.0000333,0,0,0,0
8077,0.008167572,0.5426689,0.0075927,0.5714426,0,0,0,0
8078,-0.112480268,0,-0.1058311,0,0,0,0,0
8079,-0.306951203,0,-0.2684323,0,0,1,0,0
8080,-0.257028753,0,-0.2029028,0,0,0,0,0
8081,-0.308191252,0,-0.307975,0,0,1,0,1
8082,0.035180051,0.0087168,0.0435703,0.0011579,0,0,0,0
8083,-0.084624604,0,-0.0830299,0,0,0,0,0
8084,-0.479269451,0,-0.4016417,0,0,1,0,1
8085,0.379730057,0,0.316628,0,1,0,1,0
8086,-0.037380606,0.0053175,-0.0311864,0.0200691,0,0,0,0
8087,-0.340473271,0,-0.2634145,0,0,1,0,0
8088,-0.039378275,0.0033225,-0.0438239,0.0010831,0,0,0,0
8089,-0.459835163,0,-0.377738,0,0,1,0,1
8090,-0.053469962,0.0000666,-0.0355367,0.0080594,0,0,0,0
8091,-0.260154585,0,-0.2449255,0,0,0,0,0
8092,-0.075855749,0,-0.0623526,0.0000033,0,0,0,0
8093,-0.417902871,0,-0.3465296,0,0,1,0,1
8094,-0.016606594,0.2157674,-0.0139042,0.3000137,0,0,0,0
8095,-0.178602322,0,-0.1471094,0,0,0,0,0
8096,0.002358471,0.8604594,0.0160126,0.2326434,0,0,0,0
8097,-0.19452144,0,-0.1462896,0,0,0,0,0
8098,-0.053689893,0.0000621,-0.0465315,0.0005202,0,0,0,0
8099,-0.015095304,0.260506,-0.0183403,0.1715891,0,0,0,0
8100,-0.31926,0,-0.3160225,0,0,1,0,1
8101,0.030130674,0.0246844,-0.0256147,0.0561966,0,0,0,0
8102,-0.112540428,0,-0.1035815,0,0,0,0,0
8103,-0.061336145,0.0000047,-0.0534811,0.0000663,0,0,0,0
8104,-0.029064103,0.0302534,-0.0291315,0.0298718,0,0,0,0
8105,-0.045179242,0.000754,-0.0375567,0.0051057,0,0,0,0
8106,-0.07220209,0.0000001,-0.0726991,0.0000001,0,0,0,0
8107,-0.089874048,0,-0.0850494,0,0,0,0,0
8108,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
8109,-0.147935872,0,-0.1275507,0,0,0,0,0
8110,-0.311008697,0,-0.3102435,0,0,1,0,1
8111,-0.040170803,0.0027413,-0.0396507,0.0031112,0,0,0,0
8112,-0.131176533,0,-0.1100914,0,0,0,0,0
8113,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
8114,-0.031859111,0.0175381,-0.0249709,0.0626731,0,0,0,0
8115,-0.051654192,0.0001169,-0.0407034,0.0024046,0,0,0,0
8116,-0.07498864,0,-0.0587101,0.0000119,0,0,0,0
8117,-0.082666666,0,-0.068364,0.0000003,0,0,0,0
8118,0.006365977,0.6351474,0.0149849,0.2640095,0,0,0,0
8119,-0.080986225,0,-0.067363,0.0000005,0,0,0,0
8120,-0.356815495,0,-0.2999156,0,0,1,0,0
8121,0.499382787,0,0.4571262,0,1,0,1,0
8122,-0.026155251,0.0511974,-0.023373,0.0814466,0,0,0,0
8123,-0.039578899,0.0031656,-0.027652,0.0392606,0,0,0,0
8124,-0.13220251,0,-0.1062056,0,0,0,0,0
8125,-0.189302379,0,-0.1632313,0,0,0,0,0
8126,0.354435356,0,0.2945031,0,1,0,0,0
8127,0.007033792,0.6000895,0.0107575,0.4226464,0,0,0,0
8128,-0.284203987,0,-0.2923963,0,0,0,0,0
8129,0.304334949,0,0.2781197,0,1,0,0,0
8130,-0.180129367,0,-0.1166059,0,0,0,0,0
8131,-0.044603897,0.0008803,-0.0445902,0.0008836,0,0,0,0
8132,-0.089759679,0,-0.0628472,0.0000027,0,0,0,0
8133,-0.080251815,0,-0.0586888,0.000012,0,0,0,0
8134,-0.433620794,0,-0.363501,0,0,1,0,1
8135,0.368720546,0,0.3096226,0,1,0,1,0
8136,0.127437905,0,0.1576862,0,0,0,0,0
8137,0.18961549,0,0.2110377,0,0,0,0,0
8138,-0.113373995,0,-0.098914,0,0,0,0,0
8139,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
8140,-0.007697437,0.5661446,-0.0263313,0.0496517,0,0,0,0
8141,0.360997411,0,0.2920677,0,1,0,0,0
8142,-0.355814287,0,-0.3429063,0,0,1,0,1
8143,-0.121324513,0,-0.11439,0,0,0,0,0
8144,-0.093528812,0,-0.0461562,0.0005772,0,0,0,0
8145,0.168467692,0,0.1862118,0,0,0,0,0
8146,0.068809274,0.0000003,0.092809,0,0,0,0,0
8147,-0.018913262,0.1585898,-0.0084421,0.5291866,0,0,0,0
8148,0.040561149,0.0024906,0.0443511,0.0009419,0,0,0,0
8149,-0.051157189,0.0001359,-0.0522759,0.0000966,0,0,0,0
8150,-0.079289233,0,-0.0868402,0,0,0,0,0
8151,0.319177253,0,0.2666583,0,1,0,0,0
8152,-0.116971501,0,-0.0979308,0,0,0,0,0
8153,-0.028023749,0.0366927,-0.0230466,0.0857951,0,0,0,0
8154,-0.221872862,0,-0.198314,0,0,0,0,0
8155,0.169243237,0,0.1177629,0,0,0,0,0
8156,0.00522462,0.6969648,0.006895,0.6073025,0,0,0,0
8157,-0.342533941,0,-0.2664784,0,0,1,0,0
8158,-0.020209966,0.1319368,-0.0016052,0.9047667,0,0,0,0
